H,C,N,O,P,Ca,energy
0.3189211670790825,0.10447135492809463,0.10092321816032505,0.09324447936790002,0.07246041331985083,0.07201971139453303,5420
0.3190179937796906,0.10452699992999719,0.10098210083102227,0.09330994587504837,0.07250274675423088,0.07206663072496212,5425
0.31911459634724515,0.10458256022304549,0.10104089979725316,0.09337532927059682,0.07254505000959117,0.07211351266453994,5430
0.3192109753960041,0.10463803599129239,0.10109961519818107,0.09344062965902857,0.07258732316093412,0.07216035722159439,5435
0.3193071315385162,0.10469342741842243,0.10115824717276828,0.09350584714478252,0.07262956628307597,0.07220716440449865,5440
0.319403065385625,0.10474873468775243,0.10121679585977582,0.0935709818322521,0.07267177945064668,0.07225393422167048,5445
0.31949877754647477,0.10480395798223195,0.10127526139776333,0.09363603382578518,0.07271396273809133,0.07230066668157249,5450
0.319594268628514,0.10485909748444362,0.1013336439250895,0.09370100322968307,0.0727561162196699,0.07234736179271176,5455
0.3196895392375006,0.1049141533766033,0.101391943579911,0.09376589014819946,0.07279823996945786,0.07239401956363943,5460
0.31978458997750675,0.10496912584056096,0.10145016050018359,0.09383069468554088,0.07284033406134698,0.07244064000295099,5465
0.31987942145092324,0.10502401505780073,0.10150829482366112,0.0938954169458648,0.07288239856904567,0.07248722311928574,5470
0.3199740342584638,0.10507882120944137,0.10156634668789619,0.09396005703327999,0.07292443356607929,0.07253376892132667,5475
0.32006842899917115,0.1051335444762369,0.10162431623023958,0.09402461505184544,0.07296643912579115,0.07258027741780061,5480
0.3201626062704195,0.10518818503857681,0.10168220358784053,0.0940890911055695,0.0730084153213422,0.07262674861747737,5485
0.3202565666679203,0.10524274307648607,0.10174000889764621,0.0941534852984096,0.0730503622257122,0.07267318252917013,5490
0.320350310785728,0.10529721876962693,0.10179773229640299,0.09421779773427202,0.07309227991170036,0.07271957916173521,5495
0.32044383921624187,0.10535161229729739,0.10185537392065436,0.09428202851701016,0.07313416845192472,0.0727659385240716,5500
0.32053715255021337,0.1054059238384335,0.10191293390674283,0.0943461777504251,0.07317602791882408,0.072812260625121,5505
0.3206302513767488,0.10546015357160844,0.10197041239080869,0.09441024553826419,0.07321785838465747,0.07285854547386761,5510
0.32072313628331495,0.10551430167503367,0.10202780950879062,0.09447423198422099,0.07325965992150502,0.07290479307933793,5515
0.32081580785574293,0.10556836832655912,0.1020851253964253,0.09453813719193438,0.07330143260126833,0.07295100345060067,5520
0.3209082666782334,0.1056223537036736,0.10214236018924755,0.09460196126498785,0.07334317649567111,0.07299717659676637,5525
0.32100051333336044,0.10567625798350545,0.10219951402259034,0.09466570430690949,0.0733848916762595,0.07304331252698734,5530
0.3210925484020766,0.1057300813428228,0.10225658703158479,0.09472936642117077,0.0734265782144027,0.07308941125045763,5535
0.3211843724637173,0.10578382395803401,0.10231357935116007,0.09479294771118645,0.07346823618129329,0.07313547277641266,5540
0.3212759860960049,0.10583748600518815,0.10237049111604354,0.09485644828031359,0.0735098656479478,0.07318149711412916,5545
0.3213673898750534,0.10589106765997555,0.10242732246076036,0.09491986823185121,0.07355146668520708,0.07322748427292473,5550
0.32145858437537406,0.10594456909772833,0.10248407351963432,0.09498320766904034,0.07359303936373723,0.07327343426215836,5555
0.32154957016987723,0.10599799049342022,0.10254074442678664,0.09504646669506181,0.07363458375402922,0.07331934709122913,5560
0.32164034782988005,0.10605133202166801,0.1025973353161372,0.09510964541303776,0.07367609992640023,0.07336522276957733,5565
0.3217309179251083,0.10610459385673134,0.10265384632140379,0.09517274392602955,0.07371758795099365,0.0734110613066833,5570
0.3218212810237021,0.10615777617251321,0.10271027757610236,0.09523576233703798,0.07375904789777954,0.07345686271206772,5575
0.3219114376922199,0.10621087914256057,0.10276662921354678,0.09529870074900232,0.07380047983655535,0.07350262699529116,5580
0.32200138849564347,0.10626390294006495,0.10282290136684959,0.0953615592648005,0.07384188383694627,0.07354835416595452,5585
0.3220911339973819,0.10631684773786268,0.10287909416892105,0.09542433798724771,0.07388325996840558,0.07359404423369803,5590
0.32218067475927537,0.1063697137084353,0.10293520775246978,0.09548703701909635,0.07392460830021537,0.07363969720820158,5595
0.32227001134160077,0.10642250102391036,0.10299124225000283,0.0955496564630356,0.07396592890148675,0.07368531309918461,5600
0.3223591443030754,0.10647520985606154,0.10304719779382523,0.09561219642169064,0.07400722184116032,0.07373089191640557,5605
0.32244807420086147,0.10652784037630947,0.10310307451604037,0.0956746569976223,0.07404848718800694,0.07377643366966218,5610
0.3225368015905702,0.10658039275572194,0.10315887254855031,0.09573703829332675,0.07408972501062805,0.07382193836879099,5615
0.32262532702626684,0.10663286716501456,0.10321459202305511,0.09579934041123449,0.07413093537745584,0.07386740602366738,5620
0.3227136510604738,0.10668526377455081,0.10327023307105312,0.09586156345371008,0.07417211835675393,0.07391283664420492,5625
0.32280177424417683,0.1067375827543435,0.1033257958238417,0.09592370752305239,0.07421327401661813,0.07395823024035628,5630
0.32288969712682736,0.10678982427405403,0.1033812804125164,0.09598577272149271,0.07425440242497634,0.07400358682211174,5635
0.3229774202563481,0.10684198850299391,0.10343668696797119,0.09604775915119564,0.07429550364958942,0.07404890639950013,5640
0.323064944179137,0.10689407561012455,0.10349201562089885,0.09610966691425758,0.07433657775805144,0.07409418898258788,5645
0.3231522694400713,0.10694608576405809,0.10354726650179079,0.09617149611270696,0.0743776248177902,0.07413943458147942,5650
0.32323939658251205,0.10699801913305788,0.103602439740937,0.09623324684850337,0.07441864489606764,0.07418464320631656,5655
0.32332632614830836,0.10704987588503885,0.10365753546842636,0.09629491922353724,0.07445963805998038,0.07422981486727884,5660
0.32341305867780173,0.10710165618756823,0.10371255381414657,0.0963565133396297,0.0745006043764602,0.07427494957458293,5665
0.32349959470983036,0.10715336020786578,0.10376749490778418,0.09641802929853159,0.07454154391227437,0.07432004733848276,5670
0.3235859347817324,0.10720498811280424,0.10382235887882471,0.096479467201923,0.07458245673402583,0.07436510816926892,5675
0.32367207942935217,0.1072565400689105,0.1038771458565528,0.09654082715141361,0.07462334290815456,0.07441013207726932,5680
0.3237580291870424,0.107308016242365,0.10393185597005188,0.09660210924854129,0.07466420250093675,0.07445511907284802,5685
0.3238437845876696,0.10735941679900336,0.10398648934820495,0.09666331359477252,0.07470503557848648,0.074500069166406,5690
0.3239293461626179,0.10741074190431603,0.10404104611969398,0.09672444029150117,0.07474584220675523,0.07454498236838045,5695
0.324014714441793,0.1074619917234492,0.10409552641300023,0.09678548944004832,0.07478662245153271,0.07458985868924452,5700
0.324099889953627,0.10751316642120554,0.10414993035640464,0.0968464611416627,0.07482737637844755,0.07463469813950788,5705
0.3241848732250818,0.1075642661620439,0.10420425807798726,0.0969073554975187,0.0748681040529671,0.07467950072971563,5710
0.3242696647816538,0.10761529111008074,0.1042585097056279,0.09696817260871732,0.07490880554039842,0.07472426647044891,5715
0.324354265147378,0.10766624142909018,0.10431268536700603,0.09702891257628506,0.07494948090588857,0.07476899537232437,5720
0.32443867484483185,0.10771711728250444,0.10436678518960073,0.09708957550117372,0.074990130214425,0.0748136874459941,5725
0.32452289439513965,0.1077679188334148,0.104420809300691,0.09715016148426003,0.07503075353083595,0.07485834270214539,5730
0.3246069243179761,0.10781864624457119,0.10447475782735564,0.09721067062634489,0.07507135091979082,0.07490296115150062,5735
0.32469076513157186,0.10786929967838423,0.10452863089647366,0.09727110302815385,0.07511192244580095,0.07494754280481741,5740
0.32477441735271556,0.10791987929692397,0.1045824286347237,0.09733145879033554,0.07515246817321951,0.0749920876728879,5745
0.32485788149675976,0.10797038526192194,0.10463615116858528,0.09739173801346238,0.07519298816624269,0.07503659576653925,5750
0.32494115807762397,0.10802081773477085,0.10468979862433767,0.09745194079802955,0.0752334824889092,0.0750810670966328,5755
0.3250242476077989,0.10807117687652502,0.10474337112806066,0.09751206724445462,0.0752739512051015,0.07512550167406452,5760
0.32510715059835055,0.10812146284790151,0.1047968688056346,0.0975721174530774,0.07531439437854563,0.07516989950976441,5765
0.3251898675589246,0.1081716758092803,0.10485029178274054,0.09763209152415972,0.07535481207281218,0.07521426061469681,5770
0.32527239899775007,0.10822181592070455,0.1049036401848599,0.09769198955788462,0.07539520435131632,0.07525858499985984,5775
0.3253547454216433,0.10827188334188181,0.10495691413727531,0.09775181165435626,0.07543557127731831,0.07530287267628534,5780
0.32543690733601244,0.10832187823218394,0.1050101137650702,0.09781155791359962,0.0754759129139241,0.07534712365503912,5785
0.3255188852448606,0.10837180075064774,0.10506323919312889,0.09787122843555986,0.07551622932408546,0.07539133794722015,5790
0.32560067965079076,0.10842165105597575,0.10511629054613689,0.0979308233201021,0.07555652057060054,0.07543551556396083,5795
0.3256822910550093,0.1084714293065367,0.10516926794858114,0.09799034266701138,0.0755967867161144,0.07547965651642691,5800
0.32576371995733,0.10852113566036589,0.10522217152474996,0.09804978657599207,0.07563702782311954,0.07552376081581723,5805
0.325844966856178,0.10857077027516568,0.10527500139873293,0.09810915514666696,0.07567724395395559,0.07556782847336331,5810
0.32592603224859384,0.1086203333083064,0.1053277576944216,0.0981684484785782,0.07571743517081067,0.07561185950032973,5815
0.3260069166302375,0.10866982491682653,0.10538044053550898,0.09822766667118563,0.07575760153572125,0.07565585390801349,5820
0.32608762049539186,0.10871924525743326,0.10543305004549015,0.09828680982386734,0.07579774311057276,0.07569981170774434,5825
0.32616814433696734,0.10876859448650313,0.10548558634766204,0.09834587803591903,0.07583785995709964,0.07574373291088408,5830
0.3262484886465052,0.10881787276008277,0.10553804956512389,0.0984048714065537,0.07587795213688656,0.075787617528827,5835
0.3263286539141819,0.10886708023388912,0.10559043982077719,0.09846379003490134,0.07591801971136795,0.07583146557299937,5840
0.32640864062881286,0.10891621706331003,0.10564275723732577,0.09852263402000858,0.07595806274182894,0.07587527705485951,5845
0.32648844927785564,0.10896528340340471,0.1056950019372758,0.0985814034608383,0.07599808128940548,0.0759190519858972,5850
0.3265680803474149,0.10901427940890462,0.10574717404293633,0.09864009845626952,0.07603807541508491,0.0759627903776342,5855
0.3266475343222462,0.10906320523421399,0.10579927367641938,0.09869871910509709,0.07607804517970648,0.07600649224162388,5860
0.3267268116857586,0.10911206103340959,0.1058513009596395,0.0987572655060311,0.07611799064396142,0.07605015758945054,5865
0.32680591292002026,0.10916084696024254,0.10590325601431465,0.09881573775769685,0.07615791186839366,0.07609378643273013,5870
0.3268848385057607,0.10920956316813775,0.10595513896196589,0.09887413595863451,0.07619780891340011,0.07613737878310971,5875
0.3269635889223756,0.10925820981019496,0.10600694992391757,0.09893246020729862,0.07623768183923088,0.07618093465226701,5880
0.3270421646479304,0.10930678703918947,0.10605868902129771,0.09899071060205819,0.07627753070599012,0.0762244540519109,5885
0.3271205661591638,0.10935529500757207,0.10611035637503786,0.09904888724119597,0.07631735557363602,0.07626793699378082,5890
0.32719879393149215,0.10940373386747025,0.10616195210587358,0.09910699022290836,0.07635715650198124,0.07631138348964675,5895
0.3272768484390125,0.1094521037706884,0.10621347633434404,0.09916501964530536,0.07639693355069359,0.07635479355130924,5900
0.3273547301545069,0.10950040486870825,0.10626492918079275,0.0992229756064099,0.07643668677929627,0.07639816719059897,5905
0.32743243954944606,0.10954863731268992,0.10631631076536754,0.09928085820415769,0.07647641624716815,0.07644150441937692,5910
0.3275099770939934,0.10959680125347195,0.10636762120802047,0.09933866753639715,0.07651612201354425,0.0764848052495341,5915
0.32758734325700745,0.10964489684157176,0.10641886062850803,0.09939640370088867,0.0765558041375161,0.0765280696929911,5920
0.32766453850604776,0.10969292422718721,0.10647002914639205,0.0994540667953052,0.07659546267803242,0.07657129776169902,5925
0.3277415633073767,0.10974088356019555,0.1065211268810384,0.09951165691723073,0.07663509769389897,0.07661448946763766,5930
0.3278184181259644,0.10978877499015557,0.10657215395161874,0.09956917416416118,0.07667470924377943,0.0766576448228171,5935
0.32789510342549166,0.10983659866630707,0.1066231104771094,0.09962661863350362,0.07671429738619552,0.07670076383927636,5940
0.3279716196683543,0.10988435473757195,0.10667399657629238,0.09968399042257613,0.07675386217952747,0.07674384652908396,5945
0.3280479673156662,0.10993204335255422,0.10672481236775495,0.09974128962860715,0.07679340368201441,0.0767868929043372,5950
0.32812414682726376,0.10997966465954162,0.1067755579698904,0.0997985163487362,0.07683292195175483,0.0768299029771628,5955
0.3282001586617085,0.11002721880650476,0.10682623350089752,0.09985567068001235,0.07687241704670669,0.07687287675971595,5960
0.32827600327629197,0.11007470594109874,0.10687683907878126,0.09991275271939502,0.07691188902468822,0.07691581426418072,5965
0.3283516811270385,0.11012212621066357,0.10692737482135296,0.09996976256375341,0.07695133794337791,0.07695871550276992,5970
0.32842719266870884,0.11016947976222403,0.10697784084623,0.10002670030986598,0.07699076386031511,0.07700158048772467,5975
0.32850253835480453,0.11021676674249112,0.10702823727083637,0.10008356605442038,0.07703016683290038,0.07704440923131435,5980
0.3285777186375706,0.11026398729786188,0.10707856421240283,0.10014035989401351,0.07706954691839585,0.07708720174583673,5985
0.32865273396800043,0.1103111415744206,0.10712882178796714,0.10019708192515109,0.07710890417392562,0.07712995804361768,5990
0.3287275847958374,0.11035822971793895,0.10717901011437371,0.10025373224424702,0.0771482386564759,0.07717267813701083,5995
0.3288022715028152,0.1104052518623975,0.10722912929577669,0.1003103109499687,0.07718755042336611,0.07721536201954204,6000
0.32887678294695666,0.11045220616128122,0.10727917728184108,0.10036681854595669,0.07722683960789162,0.07725800643552516,6005
0.32895113119126657,0.11049909476269207,0.10732915637848288,0.10042325472187821,0.07726610616006832,0.07730061470691404,6010
0.3290253166374778,0.11054591781131425,0.1073790667122645,0.10047961957691656,0.07730535010706162,0.07734318686944543,6015
0.329099339686267,0.1105926754515212,0.1074289084095235,0.10053591321015322,0.07734457147598725,0.07738572295881814,6020
0.3291732007372594,0.11063936782737703,0.10747868159637264,0.10059213572056866,0.07738377029391219,0.0774282230106935,6025
0.3292469001890317,0.11068599508263686,0.10752838639870042,0.1006482872070418,0.07742294658785444,0.0774706870606956,6030
0.32932043843911346,0.11073255736074682,0.10757802294217096,0.10070436776834948,0.07746210038478306,0.07751311514441052,6035
0.32939381588399236,0.11077905480484557,0.10762759135222479,0.10076037750316719,0.0775012317116187,0.07755550729738725,6040
0.3294670329191142,0.11082548755776377,0.10767709175407805,0.10081631651006734,0.07754034059523296,0.0775978635551368,6045
0.3295400899388893,0.11087185576202571,0.10772652427272428,0.10087218488752105,0.0775794270624496,0.07764018395313321,6050
0.32961298733669203,0.11091815955984896,0.10777588903293317,0.1009279827338958,0.0776184911400433,0.07768246852681235,6055
0.3296857255048662,0.11096439909314564,0.10782518615925181,0.10098371014745718,0.0776575328547411,0.07772471731157317,6060
0.32975830483472646,0.11101057450352239,0.10787441577600457,0.1010393672263675,0.07769655223322168,0.07776693034277707,6065
0.32983072571656197,0.11105668593228155,0.10792357800729334,0.10109495406868613,0.07773554930211575,0.07780910765574771,6070
0.3299029885396389,0.11110273352042108,0.10797267297699782,0.10115047077236887,0.07777452408800595,0.07785124928577149,6075
0.32997509369220357,0.1111487174086357,0.10802170080877609,0.10120591743526862,0.07781347661742763,0.07789335526809756,6080
0.33004704156148523,0.11119463773731707,0.10807066162606425,0.10126129415513434,0.07785240691686807,0.07793542563793737,6085
0.3301188325336982,0.11124049464655428,0.108119555552077,0.10131660102961103,0.07789131501276698,0.07797746043046505,6090
0.3301904669940462,0.11128628827613495,0.10816838270980829,0.10137183815624018,0.07793020093151698,0.07801945968081746,6095
0.3302619453267237,0.11133201876554527,0.10821714322203085,0.10142700563245874,0.07796906469946309,0.07806142342409401,6100
0.33033326791491974,0.11137768625397076,0.10826583721129711,0.10148210355559968,0.0780079063429032,0.07810335169535677,6105
0.33040443514082024,0.11142329088029665,0.10831446479993882,0.10153713202289143,0.07804672588808814,0.07814524452963048,6110
0.3304754473856111,0.11146883278310883,0.10836302611006808,0.10159209113145791,0.07808552336122176,0.07818710196190262,6115
0.3305463050294804,0.11151431210069403,0.10841152126357673,0.10164698097831806,0.07812429878846103,0.0782289240271231,6120
0.3306170084516225,0.11155972897104073,0.10845995038213771,0.10170180166038631,0.07816305219591625,0.078270710760205,6125
0.3306875580302391,0.11160508353183936,0.10850831358720402,0.10175655327447158,0.07820178360965091,0.07831246219602382,6130
0.33075795414254344,0.11165037592048294,0.10855661100001009,0.10181123591727788,0.07824049305568204,0.07835417836941772,6135
0.3308281971647625,0.11169560627406798,0.10860484274157162,0.10186584968540391,0.07827918055998039,0.07839585931518797,6140
0.3308982874721396,0.11174077472939449,0.10865300893268569,0.10192039467534265,0.07831784614847012,0.07843750506809823,6145
0.3309682254389376,0.11178588142296725,0.10870110969393128,0.10197487098348168,0.07835648984702956,0.0784791156628753,6150
0.3310380114384411,0.11183092649099555,0.10874914514566952,0.10202927870610248,0.07839511168149059,0.07852069113420855,6155
0.33110764584295965,0.11187591006939447,0.10879711540804385,0.10208361793938107,0.07843371167763927,0.07856223151675029,6160
0.3311771290238305,0.1119208322937849,0.1088450206009804,0.10213788877938715,0.07847228986121592,0.07860373684511572,6165
0.3312464613514212,0.11196569329949467,0.10889286084418846,0.10219209132208441,0.07851084625791496,0.07864520715388289,6170
0.3313156431951317,0.11201049322155839,0.10894063625715979,0.10224622566332985,0.078549380893385,0.07868664247759255,6175
0.3313846749233983,0.11205523219471877,0.10898834695917048,0.10230029189887453,0.07858789379322945,0.07872804285074862,6180
0.33145355690369516,0.11209991035342645,0.10903599306927987,0.10235429012436252,0.07862638498300605,0.07876940830781783,6185
0.3315222895025379,0.11214452783184119,0.10908357470633137,0.10240822043533143,0.0786648544882272,0.07881073888322972,6190
0.33159087308548585,0.11218908476383208,0.10913109198895293,0.10246208292721211,0.07870330233436028,0.07885203461137703,6195
0.3316593080171446,0.11223358128297833,0.10917854503555693,0.10251587769532829,0.0787417285468273,0.07889329552661535,6200
0.331727594661169,0.11227801752256943,0.1092259339643407,0.10256960483489692,0.07878013315100552,0.07893452166326338,6205
0.33179573338026574,0.11232239361560602,0.10927325889328653,0.10262326444102735,0.078818516172227,0.07897571305560254,6210
0.3318637245361959,0.11236670969480075,0.10932051994016248,0.1026768566087222,0.07885687763577937,0.07901686973787762,6215
